call_id,date,exchange,q,ticker,word_count,total_dynamic_capability_keywords,sensing_count,sensing_per_1000_words,seizing_count,seizing_per_1000_words,transforming_count,transforming_per_1000_words,total_dynamic_capability_keywords_per_1000_words,keyword_sense_count,keyword_senses_count,keyword_sensed_count,keyword_sensing_count,keyword_shape_count,keyword_shaped_count,keyword_shaping_count,keyword_seize_count,keyword_seized_count,keyword_seizing_count,keyword_invest_count,keyword_investing_count,keyword_invested_count,keyword_transform_count,keyword_transforming_count,keyword_transformed_count,keyword_reconfigure_count,keyword_reconfigured_count,keyword_reconfiguring_count,keyword_redeployment_count,keyword_redeploy_count,keyword_redeployed_count,keyword_redesign_count,keyword_redesigned_count,keyword_redesigning_count,keyword_revamping_count,keyword_revamped_count,keyword_revamp_count
313,2022-02-22 17:00:00,NYSE,2021-Q4,BWXT,5716,5,5,0.8747375787263821,0,0.0,0,0.0,0.8747375787263821,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,2021-01-29 10:00:00,NYSE,2020-Q4,CHD,16125,8,2,0.12403100775193798,6,0.37209302325581395,0,0.0,0.49612403100775193,2,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315,2021-07-27 16:30:00,NASDAQ,2021-Q2,GOOGL,8221,18,0,0.0,18,2.1895146575842355,0,0.0,2.1895146575842355,0,0,0,0,0,0,0,0,0,0,13,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316,2021-05-07 10:00:00,NYSE,2021-Q1,MAIN,4478,4,0,0.0,4,0.8932559178204555,0,0.0,0.8932559178204555,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317,2021-08-06 22:00:00,NYSE,2021-Q2,RC,6774,3,0,0.0,0,0.0,3,0.4428697962798937,0.4428697962798937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
318,2021-07-27 12:00:00,NASDAQ,2021-Q2,PCH,7904,10,10,1.2651821862348178,0,0.0,0,0.0,1.2651821862348178,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319,2021-05-05 07:00:00,NYSE,2021-Q1,NVO,9117,2,1,0.10968520346605243,1,0.10968520346605243,0,0.0,0.21937040693210486,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320,2021-11-04 16:30:00,NASDAQ,2021-Q3,MELI,9035,6,3,0.3320420586607637,2,0.22136137244050913,1,0.11068068622025456,0.6640841173215274,3,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
321,2021-01-28 11:00:00,NYSE,2020-Q4,MSCI,11536,21,4,0.34674063800277394,17,1.4736477115117892,0,0.0,1.8203883495145632,4,0,0,0,0,0,0,0,0,0,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322,2021-03-11 16:30:00,NASDAQ,2020-Q4,GERN,7209,4,3,0.4161464835622139,1,0.13871549452073798,0,0.0,0.5548619780829519,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323,2021-05-05 16:30:00,NASDAQ,2021-Q1,TNDM,9590,3,1,0.10427528675703858,2,0.20855057351407716,0,0.0,0.31282586027111575,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324,2020-03-04 10:00:00,NYSE,2019-Q4,ATTO,6696,2,1,0.14934289127837513,1,0.14934289127837513,0,0.0,0.29868578255675027,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325,2020-08-27 09:00:00,NYSE,2020-Q2,FRO,4997,5,5,1.0006003602161297,0,0.0,0,0.0,1.0006003602161297,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326,2021-07-28 10:00:00,NYSE,2021-Q2,CHE,6139,2,1,0.1628929793125916,0,0.0,1,0.1628929793125916,0.3257859586251832,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
327,2020-04-23 11:00:00,NYSE,2020-Q1,GWW,11947,10,4,0.33481208671633045,6,0.5022181300744957,0,0.0,0.8370302167908262,4,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328,2021-01-29 11:00:00,NASDAQ,2020-Q4,OCFC,8940,3,3,0.3355704697986577,0,0.0,0,0.0,0.3355704697986577,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329,2021-04-29 08:30:00,NYSE,2021-Q1,KEX,10493,2,2,0.1906032593157343,0,0.0,0,0.0,0.1906032593157343,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330,2019-04-25 17:00:00,NASDAQ,2019-Q1,MAT,9296,2,1,0.10757314974182444,0,0.0,1,0.10757314974182444,0.21514629948364888,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331,2021-03-24 08:00:00,OTC,2020-Q4,TCEHY,11385,13,0,0.0,13,1.1418533157663593,0,0.0,1.1418533157663593,0,0,0,0,0,0,0,0,0,0,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332,2021-08-12 16:30:00,NASDAQ,2021-Q2,LHDX,4160,4,4,0.9615384615384616,0,0.0,0,0.0,0.9615384615384616,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333,2021-07-21 08:00:00,NASDAQ,2021-Q2,NDAQ,10540,5,0,0.0,5,0.47438330170777987,0,0.0,0.47438330170777987,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334,2019-08-01 08:30:00,NASDAQ,2019-Q2,GLYC,5110,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335,2021-01-27 08:00:00,NASDAQ,2020-Q4,NAVI,8766,2,1,0.11407711613050422,0,0.0,1,0.11407711613050422,0.22815423226100845,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
336,2022-03-03 08:30:00,NASDAQ,2021-Q4,ARGX,10305,9,7,0.6792819019893256,1,0.09704027171276079,1,0.09704027171276079,0.8733624454148472,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
337,2021-11-18 07:00:00,NYSE,2021-Q3,ATHM,4589,4,0,0.0,0,0.0,4,0.8716495968620614,0.8716495968620614,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338,2021-03-31 08:30:00,NASDAQ,2021-Q2,WBA,11168,5,0,0.0,3,0.2686246418338109,2,0.17908309455587393,0.44770773638968486,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
339,2021-02-16 17:00:00,NASDAQ,2020-Q4,NMIH,9717,6,6,0.6174745291756715,0,0.0,0,0.0,0.6174745291756715,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340,2021-04-07 08:30:00,NYSE,2021-Q2,MSM,10999,13,4,0.3636694244931357,8,0.7273388489862714,1,0.09091735612328393,1.181925629602691,4,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
341,2021-05-06 09:30:00,NYSE,2021-Q1,K,10363,14,11,1.061468686673743,3,0.28949146000192993,0,0.0,1.350960146675673,3,0,0,0,5,2,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342,2019-10-29 10:30:00,NYSE,2019-Q3,EME,11415,4,2,0.17520805957074026,2,0.17520805957074026,0,0.0,0.3504161191414805,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343,2021-11-09 08:00:00,NYSE,2021-Q3,IGT,5682,4,2,0.3519887363604365,2,0.3519887363604365,0,0.0,0.703977472720873,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344,2022-06-02 16:30:00,NASDAQ,2022-Q1,LULU,9633,7,1,0.10380982040901068,5,0.5190491020450535,1,0.10380982040901068,0.7266687428630748,0,0,0,0,0,1,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
345,2020-05-07 17:00:00,NYSE,2020-Q1,NET,9968,11,5,0.5016051364365971,5,0.5016051364365971,1,0.10032102728731943,1.1035313001605136,5,0,0,0,0,0,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346,2020-11-13 12:00:00,NYSE,2020-Q3,FSM,5511,2,2,0.3629105425512611,0,0.0,0,0.0,0.3629105425512611,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347,2022-08-11 08:30:00,NYSE,2022-Q2,SGHC,5397,2,0,0.0,2,0.37057624606262735,0,0.0,0.37057624606262735,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348,2021-02-25 11:00:00,NASDAQ,2020-Q4,PRFT,5993,2,2,0.3337226764558652,0,0.0,0,0.0,0.3337226764558652,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349,,NASDAQ,2018-Q4,ALTR,5586,4,3,0.5370569280343717,1,0.17901897601145722,0,0.0,0.7160759040458289,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350,2021-03-11 17:00:00,NASDAQ,2021-Q4,DOMO,9141,8,2,0.2187944426211574,5,0.5469861065528935,1,0.1093972213105787,0.8751777704846296,2,0,0,0,0,0,0,0,0,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
351,2021-06-29 11:00:00,NYSE,2021-Q3,EPAC,9497,4,3,0.3158892281773191,1,0.10529640939243973,0,0.0,0.4211856375697589,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352,2021-02-04 13:30:00,NYSE,2021-Q2,CLX,11619,20,5,0.4303296324984939,15,1.2909888974954815,0,0.0,1.7213185299939755,4,0,0,0,1,0,0,0,0,0,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353,2021-02-25 11:00:00,NYSE,2020-Q3,GVA,7774,11,7,0.9004373552868535,1,0.12863390789812196,3,0.3859017236943658,1.4149729868793415,6,0,0,0,1,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
354,2021-05-07 08:30:00,NYSE,2021-Q1,KWR,6966,4,3,0.4306632213608958,1,0.1435544071202986,0,0.0,0.5742176284811944,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355,2019-12-12 17:00:00,NASDAQ,2020-Q1,COST,11191,5,5,0.44678759717630234,0,0.0,0,0.0,0.44678759717630234,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356,2020-12-09 16:30:00,NASDAQ,2021-Q3,VRNT,8276,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357,2021-08-09 16:30:00,NASDAQ,2021-Q2,RETA,9911,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358,2019-11-06 08:30:00,NASDAQ,2019-Q3,CSTE,2436,2,0,0.0,1,0.41050903119868637,1,0.41050903119868637,0.8210180623973727,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359,2020-08-12 08:30:00,NASDAQ,2020-Q2,ANGI,10704,13,5,0.4671150971599402,8,0.7473841554559043,0,0.0,1.2144992526158445,4,0,0,0,0,0,1,1,0,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360,2022-05-05 17:00:00,NASDAQ,2022-Q1,ONCT,3744,1,1,0.26709401709401714,0,0.0,0,0.0,0.26709401709401714,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361,2021-04-27 17:00:00,NASDAQ,2021-Q1,CSGP,11852,3,0,0.0,3,0.2531218359770503,0,0.0,0.2531218359770503,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362,2020-07-30 09:30:00,NYSE,2020-Q2,RDS.A,17326,12,2,0.1154334526145677,8,0.4617338104582708,2,0.1154334526145677,0.6926007156874062,2,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
363,2022-02-09 08:00:00,NASDAQ,2021-Q4,REYN,6476,4,1,0.15441630636195183,3,0.46324891908585547,0,0.0,0.6176652254478073,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,2021-05-04 08:30:00,NYSE,2021-Q1,UAA,10864,9,2,0.1840942562592047,6,0.5522827687776142,1,0.09204712812960235,0.8284241531664212,1,0,0,0,1,0,0,0,0,0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
365,2021-01-26 12:00:00,NYSE,2020-Q4,PLD,8744,5,5,0.5718206770356816,0,0.0,0,0.0,0.5718206770356816,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366,2022-04-27 09:30:00,NASDAQ,2022-Q1,TRMK,4323,2,1,0.2313208420078649,1,0.2313208420078649,0,0.0,0.4626416840157298,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367,2020-04-23 08:30:00,NYSE,2020-Q1,BFH,9531,8,2,0.20984156961494072,6,0.6295247088448221,0,0.0,0.8393662784597629,2,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
368,2020-07-20 17:00:00,NYSE,2020-Q2,IBM,10975,13,3,0.2733485193621868,7,0.6378132118451025,3,0.2733485193621868,1.1845102505694762,2,0,0,0,1,0,0,1,0,0,5,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
369,2021-02-24 08:30:00,NYSE,2020-Q4,GTY,6051,6,0,0.0,6,0.9915716410510659,0,0.0,0.9915716410510659,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370,2021-02-08 17:00:00,NYSE,2021-Q1,ESE,5066,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
371,2021-02-08 09:00:00,NYSE,2020-Q4,CNA,5176,3,2,0.3863987635239567,1,0.19319938176197834,0,0.0,0.579598145285935,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
372,2021-02-02 04:00:00,NYSE,2020-Q4,BP,19485,22,6,0.30792917628945343,11,0.5645368231973313,5,0.25660764690787785,1.1290736463946627,5,0,0,0,1,0,0,0,0,0,7,3,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
373,2020-05-11 09:00:00,NYSE,2020-Q1,VRS,4811,1,0,0.0,1,0.20785699438786115,0,0.0,0.20785699438786115,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374,2020-05-09 21:00:00,NASDAQ,2020-Q2,GEOS,8480,2,2,0.2358490566037736,0,0.0,0,0.0,0.2358490566037736,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
375,2020-04-30 10:00:00,NASDAQ,2020-Q1,SPOK,6998,5,0,0.0,5,0.7144898542440697,0,0.0,0.7144898542440697,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376,2021-04-29 17:00:00,NYSE,2021-Q2,BZH,5467,7,3,0.5487470276202671,4,0.7316627034936894,0,0.0,1.2804097311139564,2,1,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377,2021-05-07 09:00:00,NYSE,2021-Q1,ENB,11268,12,8,0.7099751508697195,4,0.35498757543485976,0,0.0,1.0649627263045793,5,0,0,0,1,0,2,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
378,2021-05-11 08:00:00,NYSE,2021-Q1,IGT,6330,3,1,0.15797788309636648,2,0.31595576619273297,0,0.0,0.47393364928909953,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379,2020-08-07 10:00:00,NYSE,2020-Q2,UFS,9546,12,10,1.0475591870940708,2,0.20951183741881416,0,0.0,1.257071024512885,8,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380,2021-01-21 16:30:00,NASDAQ,2020-Q4,ISRG,9520,10,1,0.10504201680672269,9,0.9453781512605042,0,0.0,1.050420168067227,1,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381,2021-02-18 17:00:00,NASDAQ,2020-Q4,TTD,10571,13,5,0.4729921483303377,8,0.7567874373285404,0,0.0,1.229779585658878,4,0,0,0,1,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382,,NASDAQ,2018-Q2,DISC.A,11288,3,2,0.17717930545712263,0,0.0,1,0.08858965272856131,0.2657689581856839,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
383,2021-03-10 08:30:00,NYSE,2021-Q1,ABM,8954,13,4,0.4467277194549922,9,1.0051373687737324,0,0.0,1.4518650882287245,4,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,2021-05-05 08:30:00,NASDAQ,2021-Q1,RDWR,4710,3,0,0.0,3,0.6369426751592356,0,0.0,0.6369426751592356,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385,2021-02-25 09:00:00,NYSE,2020-Q4,BUD,10899,14,2,0.18350307367648408,7,0.6422607578676942,5,0.4587576841912102,1.2845215157353884,2,0,0,0,0,0,0,0,0,0,3,3,1,2,0,0,0,0,0,0,0,0,0,1,0,0,2,0
386,2022-04-28 11:00:00,NYSE,2022-Q1,OII,2710,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387,2021-02-10 16:30:00,NYSE,2020-Q4,UBER,10420,16,2,0.19193857965451055,13,1.2476007677543186,1,0.09596928982725528,1.5355086372360844,1,0,0,0,1,0,0,0,0,0,7,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
388,2020-01-23 10:00:00,NYSE,2020-Q1,HZO,6568,2,2,0.3045066991473812,0,0.0,0,0.0,0.3045066991473812,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389,2021-03-09 11:00:00,NASDAQ,2020-Q4,IEA,4740,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,2021-05-05 10:00:00,NYSE,2021-Q1,STAG,5815,3,2,0.34393809114359414,1,0.17196904557179707,0,0.0,0.5159071367153912,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,2020-04-23 10:00:00,NYSE,2020-Q1,HLX,6421,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
392,2021-05-04 10:00:00,NYSE,2021-Q1,CLDT,6808,8,6,0.8813160987074031,2,0.2937720329024677,0,0.0,1.1750881316098707,3,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393,2019-10-29 17:00:00,NASDAQ,2019-Q3,MAT,9617,4,2,0.2079650618696059,0,0.0,2,0.2079650618696059,0.4159301237392118,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
394,2021-02-18 04:30:00,NYSE,2020-Q4,BCS,15309,19,11,0.7185315827291135,8,0.5225684238029916,0,0.0,1.2411000065321054,8,0,0,0,3,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395,2021-01-26 09:00:00,NYSE,2020-Q4,ADM,9329,5,2,0.2143852502947797,3,0.3215778754421696,0,0.0,0.5359631257369493,2,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396,2022-08-01 16:30:00,NYSE,2022-Q2,ANET,9622,6,6,0.6235709831635835,0,0.0,0,0.0,0.6235709831635835,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397,2022-01-26 16:30:00,NASDAQ,2022-Q2,ARAY,5934,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398,2022-08-04 17:00:00,NASDAQ,2022-Q2,RAIN,2730,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,2021-04-22 17:00:00,NASDAQ,2021-Q2,CLFD,4387,2,0,0.0,2,0.45589240939138365,0,0.0,0.45589240939138365,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400,2021-04-29 13:00:00,NYSE,2021-Q1,SO,13235,5,2,0.1511144692104269,1,0.07555723460521345,2,0.1511144692104269,0.3777861730260672,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
401,2020-05-27 21:00:00,NYSE,2020-Q1,BEST,7791,6,0,0.0,6,0.7701193685021178,0,0.0,0.7701193685021178,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402,2021-07-29 08:00:00,NYSE,2021-Q2,TPX,8751,10,5,0.5713632727688264,4,0.45709061821506114,1,0.11427265455376528,1.1427265455376527,2,0,0,0,3,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
403,2021-02-24 16:30:00,NASDAQ,2020-Q4,ADPT,10920,4,3,0.27472527472527475,1,0.09157509157509157,0,0.0,0.3663003663003663,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404,2020-05-09 21:00:00,NYSE,2020-Q1,ING,17215,12,7,0.4066221318617485,5,0.29044437990124894,0,0.0,0.6970665117629974,6,0,0,0,1,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405,2019-07-23 08:30:00,NYSE,2019-Q2,ATI,10207,2,2,0.19594396002743217,0,0.0,0,0.0,0.19594396002743217,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406,2020-04-30 17:00:00,NASDAQ,2020-Q2,AAPL,8281,8,0,0.0,8,0.9660669001328341,0,0.0,0.9660669001328341,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407,2022-07-27 16:30:00,NYSE,2022-Q2,NCR,8056,6,0,0.0,4,0.4965243296921549,2,0.24826216484607744,0.7447864945382324,0,0,0,0,0,0,0,0,0,0,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
408,2021-05-26 20:00:00,NASDAQ,2021-Q1,VNET,7008,4,2,0.28538812785388123,0,0.0,2,0.28538812785388123,0.5707762557077625,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
409,2020-07-22 18:00:00,NASDAQ,2020-Q2,TSLA,9451,3,3,0.3174267273304412,0,0.0,0,0.0,0.3174267273304412,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410,2021-05-05 17:30:00,NASDAQ,2021-Q1,MELI,8713,8,1,0.1147710317915758,7,0.8033972225410306,0,0.0,0.9181682543326064,1,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411,2021-05-07 08:30:00,NASDAQ,2021-Q1,OCGN,4612,2,1,0.21682567215958368,1,0.21682567215958368,0,0.0,0.43365134431916735,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412,2021-02-25 08:30:00,NYSE,2021-Q1,GEF,5788,5,5,0.8638562543192814,0,0.0,0,0.0,0.8638562543192814,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413,2021-03-25 11:00:00,NYSE,2020-Q4,REX,3386,5,4,1.1813349084465445,1,0.29533372711163614,0,0.0,1.4766686355581806,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414,2020-05-05 08:00:00,NYSE,2020-Q1,FCAU,11761,8,4,0.34010713374713036,1,0.08502678343678259,3,0.25508035031034776,0.6802142674942607,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0
415,2021-10-14 09:00:00,NYSE,2021-Q3,BAC,12184,15,3,0.24622455679579774,12,0.984898227183191,0,0.0,1.2311227839789889,3,0,0,0,0,0,0,0,0,0,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
416,,NYSE,2021-Q3,XPO,9904,15,6,0.6058158319870759,9,0.908723747980614,0,0.0,1.5145395799676897,6,0,0,0,0,0,0,0,0,0,1,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417,2021-02-03 08:30:00,NYSE,2020-Q4,APO,9588,12,3,0.31289111389236546,9,0.9386733416770964,0,0.0,1.2515644555694618,2,0,0,0,1,0,0,0,0,1,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418,2021-01-27 08:00:00,NYSE,2020-Q4,TXT,9633,7,3,0.3114294612270321,4,0.41523928163604273,0,0.0,0.7266687428630748,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
